name,category,address,zip,city,phone,email,website,contact_page
Family Dollar,shop:variety_store,"2708 North Florissant Avenue, Saint Louis, MO, 63106",63106,St. Louis,+13142824282,,,
Freddie Lee's Gourmet Sauces,shop:spices,"1912 Carr Street, Saint Louis, MO, 63106",63106,St. Louis,,,,
Gene’s Bar & Grill,amenity:bar,"1319 Saint Louis Avenue, Saint Louis, 63106",63106,St. Louis,,,,
Headhunters,shop:hairdresser,"2615 14th Street, Saint Louis, 63106",63106,St. Louis,+1 314 421 3360,,,
Hopmann Cornice Co,craft:metal_construction,"2573 Benton Street, Saint Louis, MO, 63106",63106,St. Louis,+13142414129,,,
Lé Fit,shop:clothes,"2717 14th Street, Saint Louis, 63106",63106,St. Louis,+1 314 899 5360,,http://www.lefitonline.com,
Lift For Life Gym,leisure:fitness_centre,"1415 Cass Avenue, Saint Louis, MO, 63106",63106,St. Louis,+13145881186,,https://www.liftforlifegym.org/,https://liftforlifegym.org/contact/
Medco Tool,shop:hardware,"810 North Jefferson Avenue, Saint Louis, MO, 63106",63106,St. Louis,+13145881111,,,
Message and a Meal,office:association,"1001 Cass Avenue, Saint Louis, MO, 63106",63106,St. Louis,+13143635882,info@mmstl.org,http://mmstl.org/,http://mmstl.org/contact-us.html
North City Business Development Center,office:company,"2700 14th Street, Saint Louis, 63106",63106,St. Louis,,,,
Old North Provisions,shop:greengrocer,"2720 14th Street, Saint Louis, 63106",63106,St. Louis,,,,
Parks Auto Sales,shop:car,"1325 North 10th Street, Saint Louis, MO, 63106",63106,St. Louis,,,,
Personal Touches by Jeanetta,shop:furniture,"815 Cass Avenue, Saint Louis, MO, 63106",63106,St. Louis,,,,
Preservation Square Leasing Office,office:yes,"1405 North 16th Street, Saint Louis, MO, 63106",63106,St. Louis,+13146649895,preservationsquare@mccormackbaron.com,https://www.preservationsquare.com/,https://www.preservationsquare.com/contact
Radford Funeral Home,shop:funeral_directors,"1710 North Grand Boulevard, Saint Louis, MO, 63106",63106,St. Louis,,,,
Salama Motors,shop:car,"1444 Cass Avenue, Saint Louis, MO, 63106",63106,St. Louis,,,,
Simmons Bank,amenity:bank,"1023 North Grand Boulevard, Saint Louis, MO, 63106",63106,St. Louis,,,,
STL AUTO PROS,shop:car_repair,"1320 Cass Avenue, Saint Louis, MO, 63106",63106,St. Louis,+13146962159,,,
Veterans Community Project,office:association,"1515 North Grand Boulevard, Saint Louis, MO, 63106",63106,St. Louis,+13145012810,,https://www.veteranscommunityproject.org/vcp-stlouis,https://vcp.org/contact/
Zoom Convenience Store,shop:convenience,"1300 North Tucker Boulevard, Saint Louis, MO, 63106",63106,St. Louis,,,,
잼잍다마트 Jameatda mart,shop:general,"142 오광로, 제주시, 63106",63106,St. Louis,+82507-1350-2974,,,
ALDI,shop:supermarket,"3616 Natural Bridge, Saint Louis, MO, 63107",63107,St. Louis,+1 855-955-2534,,https://stores.aldi.us/mo/st.-louis/3616-natural-bridge,https://www.aldi.us/store/aldi/pages/about-aldi
Church's Chicken,amenity:fast_food,"3521 North Grand Boulevard, Saint Louis, MO, 63107",63107,St. Louis,+1 314-652-7172,,https://locations.churchs.com/mo/st-louis/3525-n-grand-boulevard,
Cornerstone Cafe,amenity:restaurant,"1436 Salisbury Street, St. Louis, MO, 63107",63107,St. Louis,,,,
Cut Up Styles,shop:hairdresser,"3001 North Florissant Avenue, Saint Louis, MO, 63107",63107,St. Louis,,,,
Dollar General,shop:variety_store,"4038 North Grand Boulevard, Saint Louis, MO, 63107",63107,St. Louis,,,https://www.dollargeneral.com/store-directory/mo/saint-louis/14612,
Freddie G's Chicken and Waffle,amenity:restaurant,"1435 Salisbury Street, Saint Louis, MO, 63107",63107,St. Louis,,,,
Jordan Valley Market,shop:convenience,"2918 North Vandeventer Avenue, Saint Louis, MO, 63107",63107,St. Louis,,,,
Kenny's Automotive,shop:car_repair,"2925 North Florissant Avenue, Saint Louis, MO, 63107",63107,St. Louis,,,,
La Mancha Coffee House,amenity:cafe,"2800 North 14th Street, Saint Louis, 63107",63107,St. Louis,,,http://www.lamanchacoffeehouse.com/,
NHÍM COFFEE & DRINK,amenity:cafe,"151 Trần Quý Cáp, Buôn Ma Thuột, 63107",63107,St. Louis,+84916936767,,,
Popeyes,amenity:fast_food,"3515 Natural Bridge Avenue, Saint Louis, MO, 63107",63107,St. Louis,+1 314-534-2239,,https://www.popeyes.com/store-locator/store/restaurant_81945,https://www.popeyes.com/store-locator/store/restaurant_81945
1904Labs,office:company,"20 South Sarah Street, Saint Louis, MO, 63108",63108,St. Louis,,info@turnberrysolutions.com,https://1904labs.com/,https://www.turnberrysolutions.com/contact/
Aldi,shop:supermarket,"702 North Kingshighway Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 855-955-2534,,https://stores.aldi.us/mo/st.-louis/702-n-kingshighway,https://www.aldi.us/store/aldi/pages/about-aldi
American Cleaners,shop:dry_cleaning,"4487 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13142614311,,,
Applebee's,amenity:restaurant,"4550 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314-454-6636,,https://restaurants.applebees.com/en-us/mo/saint-louis/4550-forest-park-boulevard-81027,https://www.applebees.com/en/contact-us
Arby's,amenity:fast_food,"4021 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-652-0726,,https://www.arbys.com/locations/us/mo/st--louis/4021-lindell-blvd/store-504/,https://www.arbys.com/locations/us/mo/st--louis/4021-lindell-blvd/store-504/
Bangkok Cafe,amenity:restaurant,"4495 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13142579000,,,
Bank of America,amenity:bank,"4625 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,thien.le@ml.com,https://locators.bankofamerica.com/mo/saintlouis/financial-centers-saint-louis-11028.html,https://www.bankofamerica.com/customer-service/contact-us/
Barett Barerra Projects,shop:furniture,"4733 McPherson Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Batteries Plus Bulbs,shop:electronics,"4493 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13144999069,,,
Bel Air Social,amenity:restaurant,"4630 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,,,
Bowood,amenity:restaurant,"4605 Olive Street, Saint Louis, MO, 63108",63108,St. Louis,+1 314-454-6868,info@bowoodbyniche.com,https://bowoodbyniche.com,https://visitor.constantcontact.com/manage/optin?v=001pNRQhF_J28fKShAMo8QT2OBEsZ5n4y-47bZzNd3VNG2WE2DqI0ay2gCPcCA2vxuv4EwC-CDU-RMzyg27B5MJbjfWlnchuluB
BP,amenity:fuel,"4403 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Brasserie by Niche,amenity:restaurant,"4580 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13144540600,info@brasseriebyniche.com,https://brasseriebyniche.com/,https://visitor.constantcontact.com/manage/optin?v=001pNRQhF_J28fKShAMo8QT2OBEsZ5n4y-47bZzNd3VNG2WE2DqI0ay2gCPcCA2vxuv4EwC-CDU-RMzyg27B5MJbjfWlnchuluB
Brilliant Earth,shop:jewelry,"36 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13149701299,,,
Bubblecup Tea Zone & Ice Cave,amenity:cafe,"3 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143548085,icecavestl@gmail.com,https://www.icecavestl.com/,https://www.icecavestl.com/about
Burger King,amenity:fast_food,"5025 Delmar Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314-361-1336,,https://www.bk.com/store-locator/store/restaurant_2329,https://www.bk.com/store-locator/store/restaurant_2329
CBD Kratom Dispensary,shop:cannabis,"115 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143126220,,,
Central West End Cleaners,shop:dry_cleaning,"4585 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143671862,,,
Central West End Nails & Spa,shop:beauty,"4904 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13147769090,,,
Chase Club,amenity:restaurant,"212 North Kingshighway Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13144549000,royalchaseclub@sonesta.com,https://www.stlchaseclub.com/,https://www.stlchaseclub.com/contact-us/#contact
Chase Park Plaza Cinemas,amenity:cinema,"212 North Kingshighway Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,,https://www.stlouiscinemas.com/Chase/NowPlaying.aspx,
Chong Wah,amenity:fast_food,"4139 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13146527202,,http://go2chongwang.weebly.com/,http://go2chongwang.weebly.com/
Church's Chicken,amenity:fast_food,"805 North Kingshighway Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-361-8776,,https://locations.churchs.com/mo/st-louis/805-n-kingshighway-boulevard,
Ciao Cafe Pizzeria,amenity:restaurant,"4501 Maryland Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
City Cat Clinic,amenity:veterinary,"4491 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13146521919,,https://www.citycatclinic-stl.com/,
Clarkson Eyecare,shop:optician,"7 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148842382,,,
Clementine's Naughty and Nice Creamery,amenity:ice_cream,"308 North Euclid Avenue, 63108",63108,St. Louis,+1-636-695-8899,info@clementinescreamery.com,https://clementinescreamery.com/pages/central-west-end,
Clubhouse Shop,shop:second_hand,"4245 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148805484,,,
Craft Alliance,craft:handicraft,"5080, 63108",63108,St. Louis,+1 314-725-1177,,https://www.craftalliance.org/,
Crazy Bowls and Wraps,amenity:restaurant,"3652 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,,,
CVS Pharmacy,shop:chemist,"3925 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,,https://www.cvs.com/store-locator/saint-louis-mo-pharmacies/3925-lindell-blvd-saint-louis-mo-63108/storeid=2376,
Domino's,amenity:fast_food,"3930 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-652-3030,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/st-louis/3930-lindell-blvd,https://www.dominos.com/en/about-pizza/
Domino's,amenity:fast_food,"802 North Kingshighway, Saint Louis, MO, 63108",63108,St. Louis,+1 314-454-3030,olocustomercare@dominos.com,https://pizza.dominos.com/missouri/st-louis/802-n-kingshighway,https://www.dominos.com/en/about-pizza/
Dressel's Public House,amenity:pub,"419 North Euclid Avenue, 63108",63108,St. Louis,,,,
Edera Italian Eatery,amenity:restaurant,"48 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13143617227,info@ederastl.com,https://www.ederastl.com/,https://ederastl.com/contact/
El Sito Restaurant and Cofee,amenity:restaurant,"4747 MacPherson Avenue, 63108",63108,St. Louis,,,,
Evangeline's,amenity:bar,"512 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Extra Space Storage,shop:storage_rental,"4210 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145351100,johnsmith@email.com,https://www.extraspace.com/storage/facilities/us/missouri/st_louis/300141/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,https://www.extraspace.com/help/contact/
First Watch,amenity:restaurant,"39 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314 582 4445,,https://www.firstwatch.com/locations/central-west-end/,https://www.firstwatch.com/contact
Five Guys,amenity:fast_food,"4183 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-371-1589,marketing@fiveguys.com,https://restaurants.fiveguys.com/4183-lindell-blvd,https://www.fiveguys.com/contact-us
Gateway Apothecary,amenity:pharmacy,"4473 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
GLO30,shop:beauty,"58 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145824557,,,
Global Quesadilla Company,amenity:restaurant,"4497 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145349696,ben@theglobalq.com,https://www.theglobalq.com/,https://www.theglobalq.com/contact-us
Good Day Farm,shop:cannabis,"20 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143286772,,https://gooddayfarmdispensary.com/good-day-farm-st-louis-cwe/,https://gooddayfarmdispensary.com/contact/
Great Western Bank,amenity:bank,"1 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Hanger Clinic,shop:medical_supply,"4483 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145355755,,,
Havana's,amenity:restaurant,"12 South Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143125005,hello@havanascuisine.com,https://www.havanascuisine.com/,https://www.havanascuisine.com/home#contact
HITEA,amenity:cafe,"8 1/2 South Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148333165,,https://pos.chowbus.com/online-ordering/store/14040,https://pos.chowbus.com/online-ordering/store/14040
Hot Box Cookies,shop:pastry,"54 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145719808,,http://www.hotboxcookies.com/,
Hotworx,leisure:fitness_centre,"3763 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148999679,kasie@hotworx.net,https://www.hotworx.net/studio/stlouis-midtown/,https://www.hotworx.net/contact-us
Humphrey's Restaurant & Tavern,amenity:restaurant,"3700 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13144059419,,https://www.humphreysmidtown.com/,
IKEA,shop:furniture,"1 IKEA Way, Saint Louis, MO, 63108",63108,St. Louis,+18888884532,410contact.local.us@ingka.ikea.com,https://www.ikea.com/us/en/stores/st-louis/,mailto:410contact.local.us@ingka.ikea.com
Imo's Pizza,amenity:fast_food,"4479 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145354667,,https://www.imospizza.com/,https://www.imospizza.com/contact-corporate/
Jack in the Box,amenity:fast_food,"4111 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-652-1649,,https://locations.jackinthebox.com/us/mo/saint-louis/4111-lindell-blvd,https://jackinthebox.com/contact
Jeni's Splendid Ice Creams,amenity:ice_cream,"389, 63108",63108,St. Louis,+1 314-367-1700,contact@jenis.com,https://jenis.com/blogs/scoop-shops/st-louis-mo,
Jimmy John's,amenity:fast_food,"13 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314-361-1155,,https://locations.jimmyjohns.com/mo/st-louis/sandwiches-951.html,https://www.jimmyjohns.com/contact-us/feedback
Jimmy John's,amenity:fast_food,"3822 Lalede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314-531-8500,,https://locations.jimmyjohns.com/mo/st-louis/sandwiches-203.html,https://www.jimmyjohns.com/contact-us/feedback
Kaldi's Coffee,amenity:cafe,"52 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,info@kaldiscoffee.com,https://kaldiscoffee.com/pages/the-euclid,https://kaldiscoffee.com/pages/contact-us
Kampai Sushi Bar,amenity:restaurant,"4949 West Pine Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13143672020,,https://kampaisushibarstl.com/,
Kendra Scott,shop:jewelry,"32 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13142270198,sales@kendrascott.com,https://www.kendrascott.com/,https://www.kendrascott.com/about-kendra.html
KETC - Nine PBS,amenity:studio,"3655 Olive Street, Saint Louis, MO, 63108",63108,St. Louis,+13145129000,contactus@ninepbs.org,https://www.ninepbs.org/,https://www.ninepbs.org/about/contact-us/
KFC,amenity:fast_food,"5020 Delmar, Saint Louis, MO, 63108",63108,St. Louis,,,https://locations.kfc.com/mo/saint-louis/5020-delmar,https://www.kfc.com/contact
LaserAway,shop:beauty,"10 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13143809190,,,
Left Bank Books,shop:books,"399, 63108",63108,St. Louis,+1 314-367-6731,info@left-bank.com,https://www.left-bank.com,
Link Auction Galleries,shop:auction,"5000 Washington Place, Saint Louis, MO, 63108",63108,St. Louis,,,https://www.linkauctiongalleries.com/,
Los Patios MX Cocina,amenity:cafe,"3919 West Pine Boulevard, St Louis, 63108",63108,St. Louis,+1 314-405-8400,lospatiosmx@gmail.com,https://www.lospatiosmx.com/,
Lululemon,shop:clothes,"26 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13149364562,coco@lululemon.com,https://shop.lululemon.com/stores/us/st-louis/marylandplaza,https://shop.lululemon.com/contact
McDonald's,amenity:fast_food,"4006 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-534-3276,,https://www.mcdonalds.com/us/en-us/location/3386.html,https://www.mcdonalds.com/us/en-us/contact-us.html
Midtown Sushi & Ramen,amenity:restaurant,"3674 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143282452,yourpaypalemail@domain.com,http://midtown-sushi.com/,http://midtown-sushi.com/
Minuteman Press,shop:copyshop,"3635 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145357575,,,
New Market Hardware Company,shop:hardware,"4058 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Nixta,amenity:restaurant,"5232 Delmar Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13143936333,info@bengelina.com,https://bengelina.com/nixta,https://bengelina.com/about
Northwest Coffee Roasting,amenity:cafe,"4251 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Origin Wellness,shop:massage,"3693 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148990808,,,
Pagan Wine Bar,amenity:bar,"239 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Page Law,office:lawyer,"462 North Taylor Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1-314-802-7382,,https://www.pagelaw.com/,https://www.pagelaw.com/contact/
Panera Bread,amenity:fast_food,"23 South Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1-314-530-6355,,https://www.panerabread.com/en-us/cafe/locations/mo/st-louis/23-s-euclid-ave,https://www.panerabread.com/en-us/company/about-panera.html
Papa John's,amenity:fast_food,"3822 Lalede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314-534-2729,,https://locations.papajohns.com/united-states/mo/63108/saint-louis/3822-laclede-ave,https://locations.papajohns.com/united-states/mo/63108/saint-louis/3822-laclede-ave
Patisserie Svoi,amenity:cafe,"8 South Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148009595,info@patisseriesvoi.com,https://www.patisseriesvoi.com/,https://www.patisseriesvoi.com/contact
Pharaoh's Donuts,amenity:fast_food,"8 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13142963620,,,
Philip Johnson Salon/Spa,shop:beauty,"4581 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143618003,,,
Phillips 66,shop:fuel,"4243 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,,,
Pi Pizza,amenity:restaurant,"400 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Pickleman's Gourmet Cafe,amenity:fast_food,"3722 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148027410,,https://www.picklemans.com/location/slu-campus/,https://www.picklemans.com/contact/
Pickles Deli,amenity:fast_food,"22 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143613354,,https://picklesdelistl.com/,
Pizza Hut,amenity:restaurant,"4175 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-531-0900,,https://locations.pizzahut.com/mo/saint-louis/4175-lindell-blvd,https://www.pizzahut.com/contact-us
Pizzavia,amenity:fast_food,"4630 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13145878000,,https://pizzaviastl.com/,https://pizzaviastl.com/about/
Plaza Dental Center,amenity:dentist,"4646 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,,,
PokeDoke,amenity:restaurant,"23 South Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13148335900,,https://pokedoke.com/,
Precision Car Restoration,shop:car_repair,"4151 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13146521966,,,
Premier Dental Partners,amenity:dentist,"22 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Premier Nails and Spa,shop:beauty,"4477 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13144496630,,,
Public Storage,shop:storage_rental,"3901 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Pure Barre,leisure:fitness_centre,"4931 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13149325611,centralwestend@purebarre.com,https://www.purebarre.com/location/st-louis-central-west-end-mo,https://www.purebarre.com/about
Qdoba,amenity:fast_food,"20 North Grand Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 888-736-2224,,https://locations.qdoba.com/us/mo/st--louis/20-n-grand-blvd.html,
Qdoba,amenity:fast_food,"4049 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-535-4800,,https://locations.qdoba.com/us/mo/st--louis/4049-lindell-blvd.html,
Rally's,amenity:fast_food,"305 North Vandeventer Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,https://checkersandrallys.com/location/rally-s-8165-n-vandeventer-203527,
Rasoi,amenity:restaurant,"25 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314 361 6911,,https://www.rasoi.com/,
Rindskopf-Roth Funeral Chapel,shop:funeral_directors,"5216 Delmar Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13143670438,,,
Rosie's Place,amenity:bar,"4573 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Rush Bowls,amenity:fast_food,"227 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143672900,,https://rushbowls.com/st-louis,https://rushbowls.com/st-louis/contact
Saigon Cafe,amenity:restaurant,"10 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143618881,info@littlesaigoncafe.com,https://www.saigoncafestl.com/,https://www.saigoncafestl.com/contact-us
Saint Louis Department of Motor Vehicles,office:government,"3915 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,,,,
Saucy Porka,amenity:restaurant,"3900 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Savvy Bridal STL,shop:clothes,"229 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143126396,,,
Scarlett's Wine Bar,amenity:bar,"4253 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Scottish Arms,amenity:bar,"6 South Sarah Street, Saint Louis, MO, 63108",63108,St. Louis,,,,
Seed STL Carriage House,office:association,"3815 Bell Avenue, Saint Louis, MO, 63108",63108,St. Louis,,ericjonesmyemail@gmail.com,https://seedstl.org/,https://seedstl.org/contact-us/
Shake Shack,amenity:fast_food,"60 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,https://shakeshack.com/location/central-west-end-mo#/,
Sho-Off Car Wash,amenity:car_wash,"4399 Olive Street, Saint Louis, MO, 63108",63108,St. Louis,,,,
Silk Road Lounge,amenity:bar,"243 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Simon Recreation Center,leisure:sports_centre,"3639 Laclede Avenue, Saint Louis, 63108",63108,St. Louis,,,,
Smoothie King,amenity:fast_food,"4475 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13145349231,,https://locations.smoothieking.com/ll/us/mo/st-louis/4475-forest-park-ave/?utm_source=google&utm_medium=organic&utm_content=SOCi,https://www.contactus.smoothiekingfeedback.com/
St. Louis Community Credit Union,amenity:bank,"3651 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
St. Louis Pilates Lab,leisure:fitness_centre,"4981 West Pine Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13145913051,,https://stlpilateslab.com/,https://www.stlpilateslab.com/contact-us/
St. Louis Public Radio,amenity:studio,"3651 Olive Street, Saint Louis, MO, 63108",63108,St. Louis,+13145165968,talk@stlpr.org,https://stlpr.org/,https://www.stlpr.org/contact
Standard Oil,shop:convenience,"4403 Laclede Avenue, Saint Louis, MO, 63108",63108,St. Louis,,,,
Starbucks,amenity:cafe,"4656 Maryland Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314-367-1577,,https://www.starbucks.com/store-locator/store/12320/central-west-end-4656-maryland-avenue-st-louis-mo-631081913-us,https://www.starbucks.com/store-locator/store/12320/central-west-end-4656-maryland-avenue-st-louis-mo-631081913-us
Subway,amenity:fast_food,"115 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1 314-367-9200,,https://restaurants.subway.com/united-states/mo/st-louis/115b-n-euclid,https://www.subway.com/en-US/ContactUs/GuestCare
Subway,amenity:fast_food,"4149 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-535-1555,,https://restaurants.subway.com/united-states/mo/st-louis/4149-lindell-blvd,https://www.subway.com/en-US/ContactUs/GuestCare
Suitsupply,shop:clothes,"44 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13142070782,stlouis@suitsupply.com,https://suitsupply.com/stores/stLouis?utm_medium=organic&utm_source=google&utm_campaign=gmb_stlouis_us,https://suitsupply.com/en-nl/about-us.html
Sushi Koi,amenity:restaurant,"4 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13143764016,user@domain.com,https://www.sushikoistl.com/,https://www.sushikoistl.com/contact
SweetArt Bakeshop + Café,amenity:cafe,"3701 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+13145719009,info@sweetartstl.com,https://www.sweetartstl.com/,https://sweetartstl.com/about/
Taco Bell,amenity:fast_food,"626 North Kings Highway Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1 314-367-9955,,https://locations.tacobell.com/mo/saint-louis/626-n-kings-highway-blvd.html,https://locations.tacobell.com/mo/saint-louis/626-n-kings-highway-blvd/breakfast.html
Taco Twist,amenity:restaurant,"15 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13146350011,,https://tacotwist.com/,https://tacotwist.com/
Tacos 4 Life,amenity:restaurant,"3763 Forest Park Avenue, Saint Louis, MO, 63108",63108,St. Louis,+13142028912,,https://www.tacos4life.com/locations/midtown-st-louis,
Taylor Payton Investigations,office:private_investigator,"4625 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1-314-669-6922,info@taylorpayton.com,https://taylorpayton.com/pages/st-louis-private-investigators,https://taylorpayton.com/pages/contact-us
Telle Tire,shop:car_repair,"4101 Lindell Boulevard, Saint Louis, MO, 63108",63108,St. Louis,+1-314-533-4300,,,
Thai 202,amenity:restaurant,"235 North Euclid Avenue, Saint Louis, MO, 63108",63108,St. Louis,+1-314-367-2002,,https://thai202stl.com/,https://www.thai202stl.com/contact
The Cup,shop:bakery,"28 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,+13143676111,,,
The Grandel,amenity:theatre,"3610 Grandel Square, Saint Louis, MO, 63108",63108,St. Louis,,info@kranzbergartsfoundation.org,https://www.thegrandel.com/,https://kranzbergartsfoundation.org/contact-us/
The Maryland House,amenity:bar,"44 Maryland Plaza, Saint Louis, MO, 63108",63108,St. Louis,,,,
